Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,sarcasm
now that the whole clown rage has scared me shitless im gonna go cry in my room,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
im so bored and fat and full and ridiculously overweight and rolls galore ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
if lack of irony in @alanis #ironic still bugs you 20 years on watch this httptcoagc5onmola  #jaggedlittlepill via @cbcmusic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i need a bit of #gbbo to cheer me up after a terrible day,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
cluck cluck cluck wolf wolf wolf  chirp chirp chirp is all i ever hear,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@westhamworld @rbl96 he calls someone a fat cunt for #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@tayerlelyle awe thank you so much lyle youre the best,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
@stlouisramsfan their whole team is limited when theyre on the field ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
i think its time to change my #irate motif now that #talklikeapirate day is over butpirate minion is so cute i dont want to ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
the thing about storms is they cant contain themselves and this becomes their unravelling #writerslife #rainydays #micronarratives #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@vosachresrus ll just #wobble carry you #sink,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
modern family never fails to cheer me up especially phil,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
the day we first metcant you just feel the love #timingiseverything #irony #love #alexandizzie #greysanatomy httptcoeomj39syhh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@katiexmiddleton hahahahaaa  story of our lives #sarcasm #whatsarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i dont like pineapple i only eat them on pizza they lose the sting when they get cooked,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
a pessimist sees the difficulty in every opportunity an optimist sees the opportunity in every difficulty sir winston churchill,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but i also kinda just wanna watch the new ahs episode lol,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@breezyweekes hey breezy you wanna give me some of that coffee you posted on your snap please,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
being bitter only hurts yourself lmaooo,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
@allanmayfield @emtrains dont forget privatisation works #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
im so nervous ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
im sorry but since when is an #indiegames #dlc worth nearly 130 thats just plain lunacy when the game itself is 20odd #astounded ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
@mariapetrova should have stopped after smiled being rudenot the same as being funnyit was just being mean #bully  #stoppickingonwomen,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
never let the sadness of your past ruin your future,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
its been 5 weeks and i still go through depression smh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
the ravens talking about getting away with murder  #irony httpstcoj7zcvs5ccl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
decent is misspelled i thought you knew how to spell is #sarcasm against #uae law blogging seems to be  httpstcoujdah8coqq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i asked the clerk at @archiemcphee if they had inflatable pinatas he said serious thats a weird idea why would we have that #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@verizonsupport thanks for saying my wife and i were getting our iphones today and then losing both of them with no eta #thanks #angry,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@thomeagle just to help maintain and boost our status as a world class centre for education culture and tolerance ,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
love to play underlord while listening to cheery anime music,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
im not a big football fan but the ravens saying the pats have gotten away with murder for years is hilarious to me #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
people rebel against the government but take down the flag of people who rebelled against them first #ironic #confederatetakedown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
you insult the late sherri martel,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
new play through tonight pretty much a blind run only played the game once and maybe got 2 levels it #rage #horror,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
this has #turned out #better then i expected admitting you tried to #intimidate  #cantstoplaughing i really cant and its in #spokeword,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@nhlproblems wow montreal really pushing for a stanley cup by signing semin plan the parade already #sarcasm he is a joke #wasteoftalent,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@gurriej thanks for making me super sad about pizza  #freepizza,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0
@evanareteos  im now writing abt the changing face of sex industry in tr  now men will talk to me then #revenge,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@azcsports @doughaller @azcentral take that kevin sumlin #sarcasm #godevils,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
not sorry for that burst of anti #allo spam fuck any messaging app launching in 2016 without encryption on by default,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@robriggle @joelmchale @nflonfox i still cant get jimmy garoppolo out of my head and its been almost 3 weeks thanks a lot #hilarious,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
"#theocracy vs theocracy  #irony
wsj oped the calamity of obamas iran deal by @mittromney
httptcotz50uxrgh5 httptco3yqpmsvy2x",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#dccon all the #destiel shippers lets band together amp ride the elevators so that anti destiellers have to take the stairs #sarcasm #kinda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
oh please steve schmidt who gave us sarah palin trying to lecture donald trump #irony #hardball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@joerogan yeah joe you should really get off the grass and do something with your life #sarcasm #sillybitch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wait you mean @donovanformayor isnt actually bob doing his own tweets im at a loss for words #sarcasm httpstcowenaiorkbn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
shooting a #movie and we got #bumblebeetuna in the snacks  #irony #ifjimcarreycouldseemenow httpstcolrltupmmlc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bojackhorseman if your depressed and somebody calls you long faced will you still automatically take umbrage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
for an lgbt person to tell someone else that how they identify isnt valid is so sad and against everything we should stand for,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
fn morons u23 smfh cant just be lackadaisical,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
 heads melted very tired but cant sleep ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
its not a panic situation lets be honest how shit are they we just have rooney up front ,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@attcares why do i have 2 wait 48 hours to call you back to cancel an order i just placed after already spending 2 hours on the phone ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
if man u lose i may actually have a nervous breakdown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
if you let a general tweet offend you you definitely shouldnt be on twitter,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
now that #boston2024 is dead how will boston continue economic devt and improve the t its literally impossible wo a 3wk party #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mlb @joeybats19 sam dyson is probably having flashbacks right about now #nightmare,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@hillaryclinton evidently @realdonaldtrump feels above #norms show the #tax return if you have nothing to #fear,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
think i really broke young bull hurt  u can tell by how bitter and mad he is ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@zackharold @shaymaunz i love that charleston newspaper management isnt responding to questions #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
sjw atheismskepticism is dividing in half again for the sake of inclusivity #irony #ftbullies #atheismplus httpstcogjkwhb9hgg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
chris would take full responsibility and would want us all to rejoice in the memories we all had with him,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
just banged my head on my wardrobe whilst doing the migraine skank and its legit giving me a migraine now  #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@sophtulig i personally prefer being happy,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"20 struggles a #sarcastic person faces everyday httptcojgfiqzdbd5 
#life httptcompomqfw1da",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@hmiglino @cparks777 @cocowms @bodyfit67 @truthequalsfact @politicususa i have never been more anxious of a election in my life #fearful,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
this world has some serious issues we should all go to therapy,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@danlanthier that was exhilarating hockey theyre still out if russia wins in regulation im reading #fuck,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@jonnyowenfilm @ringsiderobbie1 can you remember that train sunday after froch v kessler  ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
ya boy gets mad tired of pine trees,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
finn singing cant fight this feeling in the shower and will spying on him is one of the best scenes on any show #glee,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
"1st mnf back in oakland atwater backbreaking flags carr kinda reminds me of hostetler timmy is stuntin musgrave on den bench #irony

",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
thousands of followers and yet ambivalent about the tweet as an art form  #followme and be my very special friend  #sincerely im #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
youtube banned so many vids while those still can be watched on dm #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
final vestiges of my 90s childhood were just dashed on the shoals of hearing a house cover of tracy chapmans fast car at the dayjob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
brb going 2 start killing random white people going about their normal days dont worry though im white so they will safely apprehend me,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@bbtooms this is perfect example of why what paul said about her was right  one of the most ignorant competitors ive seen #bully #ct,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
"sums it up perfectly 
#sarcastic #wine #fine #smartass httpstcoxirgexqyrz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
been a while since i been sober this life can be so hard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
@msnbc go bill stop that free market capitalist nonsense and give my money to someone who doesnt work #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#smile every morning to a positive head start with your #clients relations,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
i wear a suit and tie to work everyday i should really be wearing a construction hat with a tool belt #ironic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i  for one am shocked #sarcasm httpstcovwot8wt3ph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
semin to montreal good thing he wont be under intense media pressure there he should thrive #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
when you realize there is #nohopeforhumanity so you just #start focusing on whats #best for you,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
@buzzlightbeard2 if you dont love yourself honesty is the best policy #smile,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
life is no joke #ha #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@janhopis i found the first few episodes of bojack incredibly funny then it got less funny but i stayed for the #drama,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
@whitby by isseifog known amongst friends as the hilarious t shirt shop #whitby #sarcasm #tshirt #shop #tshirts httptcollf5wpexyc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
a cheerful heart is an unending banquet proverbs mishle 1516,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
and contraceptives kill millions of unborn sperm cells  no sperm  eggcell sud b wasted #sarcasm httpstcoltvdv2qned,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
frantically downloading true detective illegally pre flight home #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
gotta love when you make an appointment get there early and still waiting to be called two hours later #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mickeyplyler @qualktalk the refs are in gts favor tonight ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@hlntv everything you want in a man #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
feminists should ask themselves why theyre so unhappy and why they lack love in their lives is it bc they are fighting a losing game,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
bayern munich pitch is horrific,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
i was not made for this world #empath #unhappy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@mrhenvin thank you happy birthday to you as well,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
i am more comfortable here at the dove house than i was in my own home for 24 years this is home amp i am very grateful #dove #indy #sober,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
my husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for sj nhlahl hockey,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
@willhillaus this statement does not make sense you support problem gambling yet limit winners #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@bluesfestbyron second artist announcement looking good #bluesfest2017  #music #byronbay,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
i will never understand why some chelsea fans hate mikel  blaming him for being defensive wata load of crap  #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
people you need to look up the definition of protest what you are doing is not protesting is called vandalism #angry #stop,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@clairehennessy @urchinette not me love im a man #irony #tragedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@syokoofthelight no bc after she says it they let that guy die #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
nawaz sharif is getting more funnier than @kapilsharmak9 day by day  #challenge #kashmir #baloch,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
my friend do you fly away now to a world that abhors you and i all that awaits you is a somber morrow no matter where the winds may blow,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
rubbish journey to #preston today on a crap train oh well at least that money for #hs2 is being well spent #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
#forgiveness might make us look #weak but the weakest person is the one who holds #anger #hatred and ,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@ejr2132 is that a touch of #sarcasm i detect  oops sorry  i am hoping to go #trampoling with you friday if i am still invited,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@rockstargames now im getting high levels in heists but they expect more money #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@repdelbene todays proceedings and the entire process is an insult to our constituents,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@julwhite chirp chirp ,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
"porkistan assholes are trending 
#gurdaspurawakeskhalistan while they kill minority pak sikhs  #irony httptco5w5ezhcg0z",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@aigkenham is so confused how do they get funding for their crazy ideas #irony #kenham httptcooqrirt9cmm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@reasonablehank but arctic seaice researchers are dying too strangely wide conspiracy httptcocwluvuvs6s  #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
dont be with some just because they try to drown you in gifts be with someone who makes you truly happy without the materialistic things,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
"nation of sheep
rule by wolves
owned by donkeys #irony",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
ppl like that irritate my soul,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@veggiesausage that happensu will be ok tomorrow cheer it updont give up no no no,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
@druiddude @realdonaldtrump and he still is the leader in the republican pools #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
the soft bigotry of san francisco expectations  #business #minimumwage #fightfor15 #tcot #p2 #irony #seattle #sf httptco0t8vjxjitg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
every day i think my #house  is #burning  but its always just my neighbor burning their #toast ,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
don kinghis actions really sadden me todaythe word may not have the same power to all as it once did i still cringe when i hear it,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@scottcarmichae1 @muricanstuff dont fret  this guy is mad because when @realdonaldtrump  is elected he might have to get a real job,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
well done mr joe man you did a gr8 kick into dat net thing i am impressed dat u can kick so good goals goal keeper for life lol #irony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
found this in a book i found in a pile of free stuff on the sidewalk #customerservice #sarcasm #workingtolive httptcow0wphfusun,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
love love love #smile #fun #relaxationiskey,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
i am worried that she felt safe #unhappy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
theyve substituted the hood for a badge and gun public opinion is indictment of charlotte police #dark #sadtimes #america #race,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
it has been medically proven that laughter is an effective pain killer,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0
heard of panic at the disco how about kaching at the atm,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
my nephew sees that i have a frown on my face and he tells me youre  beautiful ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@fayecatherine happy anger sad melancholy confusion #woodspurge,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
@ryhenmessedup goodbye despair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
@pandaflo22 we are sadden by this because we always strive to bring the best service to our customer we will always be here for you cm,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
im ever so cheerful,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
@bryonygordon sat waiting for bus today enveloped in a strawberry scented damp and revolting cloud of vape i moved away disgusting urghh,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
yoif youre talking about horoscopes do you really have any clue as to what youre saying or are you gonna act offended when i question it,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
thank you @rachelplatten for teaching me how to live again its been so long since amp this ride is about to be exhilarating i just know it,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
shane greene is off to a terrific start tonight allowing four runs in the top of the 1st #sarcasm #tigers #mlb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
i hate freaking out and ruining things #anxiety,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
its not that the man did not know how to juggle he just didnt have the balls to do itn #funny #pun #punny #lol ,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
that future strife may be prevented now king lear #irony @commshakes httptcokvwbirj4nq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
@mcraewrites @3bmboxing i know bro #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
wtf are united doing shocking defending,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
@united lets keep pushing this #flight back and switching gates until it isnt a #redeye but an early morning flight #sarcasm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
